,visitor,home,dates,visitor_score,home_score
780,LAL,GSW,20190202,101,115
781,NOP,SAS,20190202,108,113
782,DEN,MIN,20190202,107,106
783,ATL,PHO,20190202,118,112
784,HOU,UTA,20190202,125,98
785,PHI,SAC,20190202,108,115
786,MEM,NYK,20190203,96,84
787,OKC,BOS,20190203,129,134
788,LAC,TOR,20190203,103,121
789,DEN,DET,20190204,103,129
790,ATL,WAS,20190204,137,129
791,MIL,BRK,20190204,113,94
792,IND,NOP,20190204,109,107
793,HOU,PHO,20190204,118,110
794,SAS,SAC,20190204,112,127
795,LAC,CHO,20190205,117,115
796,BOS,CLE,20190205,103,96
797,LAL,IND,20190205,94,136
798,DET,NYK,20190205,105,92
799,MIN,MEM,20190205,106,108
800,ORL,OKC,20190205,122,132
801,TOR,PHI,20190205,119,107
802,MIA,POR,20190205,118,108
803,DEN,BRK,20190206,130,135
804,NOP,CHI,20190206,125,120
805,WAS,MIL,20190206,129,148
806,CHO,DAL,20190206,93,99
807,PHO,UTA,20190206,88,116
808,HOU,SAC,20190206,127,101
809,SAS,GSW,20190206,102,141
810,LAC,IND,20190207,92,116
811,MIN,ORL,20190207,112,122
812,TOR,ATL,20190207,119,101
813,LAL,BOS,20190207,129,128
814,MEM,OKC,20190207,95,117
815,SAS,POR,20190207,118,127
816,NYK,DET,20190208,103,120
817,DEN,PHI,20190208,110,117
818,CLE,WAS,20190208,106,119
819,CHI,BRK,20190208,125,106
820,MIL,DAL,20190208,122,107
821,GSW,PHO,20190208,117,107
822,MIN,NOP,20190208,117,122
823,MIA,SAC,20190208,96,102
824,SAS,UTA,20190209,105,125
825,CLE,IND,20190209,90,105
826,CHO,ATL,20190209,129,120
827,TOR,NYK,20190209,104,99
828,LAC,BOS,20190209,123,112
829,WAS,CHI,20190209,134,125
830,NOP,MEM,20190209,90,99
831,OKC,HOU,20190209,117,112
832,ORL,MIL,20190209,103,83
833,POR,DAL,20190210,101,102
834,LAL,PHI,20190210,120,143
835,PHO,SAC,20190210,104,117
836,ORL,ATL,20190210,124,108
837,MIA,GSW,20190210,118,120
838,NYK,CLE,20190211,104,107
839,WAS,DET,20190211,112,121
840,CHO,IND,20190211,90,99
841,BRK,TOR,20190211,125,127
842,MIL,CHI,20190211,112,99
843,DAL,HOU,20190211,104,120
844,LAC,MIN,20190211,120,130
845,POR,OKC,20190211,111,120
846,MIA,DEN,20190211,87,103
847,LAL,ATL,20190212,113,117
848,SAS,MEM,20190212,108,107
849,ORL,NOP,20190212,118,88
850,BOS,PHI,20190212,112,109
851,UTA,GSW,20190212,108,115
852,BRK,CLE,20190213,148,139
853,MIL,IND,20190213,106,97
854,DET,BOS,20190213,110,118
855,PHI,NYK,20190213,126,111
856,WAS,TOR,20190213,120,129
857,MEM,CHI,20190213,110,122
858,HOU,MIN,20190213,111,121
859,MIA,DAL,20190213,112,101
860,SAC,DEN,20190213,118,120
861,PHO,LAC,20190213,107,134
862,GSW,POR,20190213,107,129
863,CHO,ORL,20190214,89,127
864,NYK,ATL,20190214,106,91
865,OKC,NOP,20190214,122,131
866,PHO,CLE,20190221,98,111
867,MIA,PHI,20190221,102,106
868,POR,BRK,20190221,113,99
869,BOS,MIL,20190221,97,98
870,SAC,GSW,20190221,123,125
871,HOU,LAL,20190221,106,111
872,WAS,CHO,20190222,110,123
873,NOP,IND,20190222,111,126
874,CHI,ORL,20190222,110,109
875,SAS,TOR,20190222,117,120
876,DET,ATL,20190222,125,122
877,MIN,NYK,20190222,115,104
878,LAC,MEM,20190222,112,106
879,DEN,DAL,20190222,114,104
880,UTA,OKC,20190222,147,148
881,POR,PHI,20190223,130,115
882,PHO,ATL,20190223,112,120
883,BRK,CHO,20190223,117,115
884,MEM,CLE,20190223,107,112
885,LAL,NOP,20190223,115,128
886,IND,WAS,20190223,119,112
887,DET,MIA,20190223,119,96
888,BOS,CHI,20190223,116,126
889,SAC,OKC,20190223,119,116
890,HOU,GSW,20190223,118,112
891,MIN,MIL,20190223,128,140
892,DAL,UTA,20190223,109,125
893,ORL,TOR,20190224,113,98
894,LAC,DEN,20190224,96,123
895,SAS,NYK,20190224,118,130
896,GSW,CHO,20190225,121,110
897,POR,CLE,20190225,123,110
898,IND,DET,20190225,109,113
899,SAS,BRK,20190225,85,101
900,PHO,MIA,20190225,124,121
901,MIL,CHI,20190225,117,106
902,ATL,HOU,20190225,111,119
903,LAL,MEM,20190225,105,110
904,SAC,MIN,20190225,105,112
905,PHI,NOP,20190225,111,110
906,DAL,LAC,20190225,112,121
907,ORL,NYK,20190226,103,108
908,BOS,TOR,20190226,95,118
909,OKC,DEN,20190226,112,121
910,HOU,CHO,20190227,118,113
911,MIN,ATL,20190227,123,131
912,WAS,BRK,20190227,125,116
913,GSW,MIA,20190227,125,126
914,POR,BOS,20190227,97,92
915,CHI,MEM,20190227,109,107
916,IND,DAL,20190227,101,110
917,DET,SAS,20190227,93,105
918,LAC,UTA,20190227,105,111
919,MIL,SAC,20190227,141,140
920,NOP,LAL,20190227,119,125
921,MIN,IND,20190228,115,122
922,GSW,ORL,20190228,96,103
923,CLE,NYK,20190228,125,118
924,MIA,HOU,20190228,118,121
925,PHI,OKC,20190228,108,104
926,UTA,DEN,20190228,111,104
927,CHI,ATL,20190301,168,161
928,CHO,BRK,20190301,123,112
929,WAS,BOS,20190301,96,107
930,POR,TOR,20190301,117,119
931,NOP,PHO,20190301,130,116
932,LAC,SAC,20190301,116,109
933,MIL,LAL,20190301,131,120
934,DET,CLE,20190302,129,93
935,ORL,IND,20190302,117,112
936,BRK,MIA,20190302,88,117
937,MEM,DAL,20190302,111,81
938,GSW,PHI,20190302,120,117
939,OKC,SAS,20190302,102,116
940,NOP,DEN,20190302,120,112
941,LAL,PHO,20190302,109,118
942,MIL,UTA,20190302,111,115
943,POR,CHO,20190303,118,108
944,HOU,BOS,20190303,115,104
945,ATL,CHI,20190303,123,118
946,NYK,LAC,20190303,107,128
947,ORL,CLE,20190303,93,107
948,TOR,DET,20190303,107,112
949,MIN,WAS,20190303,121,135
950,MEM,OKC,20190303,95,99
951,DAL,BRK,20190304,88,127
952,ATL,MIA,20190304,113,114
953,DEN,SAS,20190304,103,104
954,MIL,PHO,20190304,105,114
955,NOP,UTA,20190304,115,112
956,NYK,SAC,20190304,108,115
957,LAC,LAL,20190304,113,105
958,CHI,IND,20190305,96,105
959,ORL,PHI,20190305,106,114
960,POR,MEM,20190305,111,120
961,OKC,MIN,20190305,120,131
962,HOU,TOR,20190305,107,95
963,BOS,GSW,20190305,128,95
964,MIA,CHO,20190306,91,84
965,MIN,DET,20190306,114,131
966,DAL,WAS,20190306,123,132
967,SAS,ATL,20190306,111,104
968,CLE,BRK,20190306,107,113
969,PHI,CHI,20190306,107,108
970,UTA,NOP,20190306,114,104
971,NYK,PHO,20190306,96,107
972,BOS,SAC,20190306,111,109
973,DEN,LAL,20190306,115,99
974,IND,MIL,20190307,98,117
975,OKC,POR,20190307,129,121
976,WAS,CHO,20190308,111,112
977,DAL,ORL,20190308,106,111
978,DET,CHI,20190308,112,104
979,PHI,HOU,20190308,91,107
980,UTA,MEM,20190308,104,114
981,CLE,MIA,20190308,110,126
982,TOR,NOP,20190308,127,104
983,DEN,GSW,20190308,105,122
984,OKC,LAC,20190308,110,118
985,SAC,NYK,20190309,102,94
986,BRK,ATL,20190309,114,112
987,WAS,MIN,20190309,130,135
988,BOS,LAL,20190309,120,107
989,CHO,MIL,20190309,114,131
990,PHO,POR,20190309,120,127
991,CHI,DET,20190310,108,131
992,TOR,MIA,20190310,125,104
993,IND,PHI,20190310,89,106
994,NOP,ATL,20190310,116,128
995,ORL,MEM,20190310,97,105
996,HOU,DAL,20190310,94,93
997,NYK,MIN,20190310,92,103
998,MIL,SAS,20190310,114,121
999,PHO,GSW,20190310,115,111
1000,TOR,CLE,20190311,101,126
1001,SAC,WAS,20190311,115,121
1002,DET,BRK,20190311,75,103
1003,CHO,HOU,20190311,106,118
1004,OKC,UTA,20190311,98,89
1005,BOS,LAC,20190311,115,140
1006,NYK,IND,20190312,98,103
1007,CLE,PHI,20190312,99,106
1008,LAL,CHI,20190312,123,107
1009,SAS,DAL,20190312,112,105
1010,MIL,NOP,20190312,130,113
1011,MIN,DEN,20190312,107,133
1012,POR,LAC,20190312,125,104
1013,BRK,OKC,20190313,96,108
1014,ORL,WAS,20190313,90,100
1015,MEM,ATL,20190313,111,132
1016,DET,MIA,20190313,74,108
1017,GSW,HOU,20190313,106,104
1018,UTA,PHO,20190313,114,97
1019,OKC,IND,20190314,106,108
1020,CLE,ORL,20190314,91,120
1021,SAC,BOS,20190314,120,126
1022,LAL,TOR,20190314,98,111
1023,MIN,UTA,20190314,100,120
1024,DAL,DEN,20190314,99,100
1025,LAL,DET,20190315,97,111
1026,SAC,PHI,20190315,114,123
1027,CHO,WAS,20190315,116,110
1028,PHO,HOU,20190315,102,108
1029,MIL,MIA,20190315,113,98
1030,POR,NOP,20190315,122,110
1031,NYK,SAS,20190315,83,109
1032,CHI,LAC,20190315,121,128
1033,ATL,BOS,20190316,120,129
1034,PHO,NOP,20190316,138,136
1035,MEM,WAS,20190316,128,135
1036,CLE,DAL,20190316,116,121
1037,GSW,OKC,20190316,110,88
1038,POR,SAS,20190316,103,108
1039,IND,DEN,20190316,100,102
1040,BRK,UTA,20190316,98,114
1041,LAL,NYK,20190317,123,124
1042,CHO,MIA,20190317,75,93
1043,PHI,MIL,20190317,130,125
1044,TOR,DET,20190317,107,110
1045,ATL,ORL,20190317,91,101
1046,CHI,SAC,20190317,102,129
1047,MIN,HOU,20190317,102,117
1048,BRK,LAC,20190317,116,119
1049,DET,CLE,20190318,119,126
1050,UTA,WAS,20190318,116,95
1051,DEN,BOS,20190318,114,105
1052,NYK,TOR,20190318,92,128
1053,MIA,OKC,20190318,116,107
1054,GSW,SAS,20190318,105,111
1055,NOP,DAL,20190318,129,125
1056,CHI,PHO,20190318,116,101
1057,IND,POR,20190318,98,106
1058,PHI,CHO,20190319,118,114
1059,HOU,ATL,20190319,121,105
1060,LAL,MIL,20190319,101,115
1061,GSW,MIN,20190319,117,107
1062,BRK,SAC,20190319,123,121
1063,IND,LAC,20190319,109,115
1064,MIL,CLE,20190320,102,107
1065,NOP,ORL,20190320,96,119
1066,BOS,PHI,20190320,115,118
1067,UTA,NYK,20190320,137,116
1068,WAS,CHI,20190320,120,126
1069,HOU,MEM,20190320,125,126
1070,MIA,SAS,20190320,110,105
1071,TOR,OKC,20190320,123,114
1072,DAL,POR,20190320,118,126
1073,MIN,CHO,20190321,106,113
1074,DEN,WAS,20190321,113,108
1075,UTA,ATL,20190321,114,117
1076,DET,PHO,20190321,118,98
1077,DAL,SAC,20190321,100,116
1078,IND,GSW,20190321,89,112
1079,MEM,ORL,20190322,119,123
1080,LAC,CLE,20190322,110,108
1081,DEN,NYK,20190322,111,93
1082,OKC,TOR,20190322,116,109
1083,SAS,HOU,20190322,105,111
1084,MIA,MIL,20190322,87,116
1085,BRK,LAL,20190322,111,106
1086,BOS,CHO,20190323,117,124
1087,MIA,WAS,20190323,113,108
1088,PHI,ATL,20190323,127,129
1089,UTA,CHI,20190323,114,83
1090,MIN,MEM,20190323,112,99
1091,DAL,GSW,20190323,126,91
1092,DET,POR,20190323,112,117
1093,PHO,SAC,20190323,103,112
1094,LAC,NYK,20190324,124,113
1095,CLE,MIL,20190324,105,127
1096,DEN,IND,20190324,88,124
1097,CHO,TOR,20190324,115,114
1098,HOU,NOP,20190324,113,90
1099,SAS,BOS,20190324,115,96
1100,DET,GSW,20190324,114,121
1101,SAC,LAL,20190324,106,111
1102,PHI,ORL,20190325,98,119
1103,OKC,MEM,20190325,103,115
1104,PHO,UTA,20190325,92,125
1105,BRK,POR,20190325,144,148
1106,SAS,CHO,20190326,116,125
1107,BOS,CLE,20190326,116,106
1108,ORL,MIA,20190326,104,99
1109,CHI,TOR,20190326,103,112
1110,HOU,MIL,20190326,94,108
1111,LAC,MIN,20190326,122,111
1112,ATL,NOP,20190326,130,120
1113,SAC,DAL,20190326,125,121
1114,DET,DEN,20190326,92,95
1115,WAS,LAL,20190326,106,124
1116,POR,CHI,20190327,118,98
1117,GSW,MEM,20190327,118,103
1118,IND,OKC,20190327,99,107
1119,WAS,PHO,20190327,124,121
1120,LAL,UTA,20190327,100,115
1121,ORL,DET,20190328,98,115
1122,BRK,PHI,20190328,110,123
1123,DAL,MIA,20190328,99,105
1124,TOR,NYK,20190328,117,92
1125,DEN,HOU,20190328,85,112
1126,LAC,MIL,20190328,118,128
1127,SAC,NOP,20190328,118,121
1128,CLE,SAS,20190328,110,116
1129,IND,BOS,20190329,112,114
1130,POR,ATL,20190329,118,98
1131,GSW,MIN,20190329,130,131
1132,DEN,OKC,20190329,115,105
1133,WAS,UTA,20190329,124,128
1134,CHO,LAL,20190329,115,129
1135,CLE,LAC,20190330,108,132
1136,BOS,BRK,20190330,96,110
1137,SAC,HOU,20190330,108,119
1138,POR,DET,20190330,90,99
1139,ORL,IND,20190330,121,116
1140,MIA,NYK,20190330,100,92
1141,TOR,CHI,20190330,124,101
1142,PHI,MIN,20190330,118,109
1143,MEM,PHO,20190330,120,115
1144,MIL,ATL,20190331,135,136
1145,DAL,OKC,20190331,106,103
1146,LAL,NOP,20190331,130,102
1147,SAC,SAS,20190331,113,106
1148,WAS,DEN,20190331,95,90
1149,CHO,GSW,20190331,90,137
1150,MEM,LAC,20190331,96,113
1151,DET,IND,20190401,102,111
1152,MIA,BOS,20190401,105,110
1153,MIL,BRK,20190401,131,121
1154,CHI,NYK,20190401,105,113
1155,ORL,TOR,20190401,109,121
1156,POR,MIN,20190401,132,122
1157,PHI,DAL,20190401,102,122
1158,CHO,UTA,20190401,102,111
1159,CLE,PHO,20190401,113,122
1160,LAL,OKC,20190402,103,119
1161,ATL,SAS,20190402,111,117
1162,HOU,SAC,20190402,130,105
1163,DEN,GSW,20190402,102,116
1164,IND,DET,20190403,108,89
1165,NYK,ORL,20190403,100,114
1166,CHI,WAS,20190403,115,114
1167,PHI,ATL,20190403,122,130
1168,TOR,BRK,20190403,115,105
1169,BOS,MIA,20190403,112,102
1170,CHO,NOP,20190403,115,109
1171,MIN,DAL,20190403,110,108
1172,SAS,DEN,20190403,85,113
1173,UTA,PHO,20190403,118,97
1174,MEM,POR,20190403,89,116
1175,HOU,LAC,20190403,135,103
1176,MIL,PHI,20190404,128,122
1177,CLE,SAC,20190404,104,117
1178,GSW,LAL,20190404,108,90
1179,TOR,CHO,20190405,111,113
1180,ATL,ORL,20190405,113,149
1181,SAS,WAS,20190405,129,112
1182,NYK,HOU,20190405,96,120
1183,BOS,IND,20190405,117,97
1184,MIA,MIN,20190405,109,111
1185,DET,OKC,20190405,110,123
1186,MEM,DAL,20190405,122,112
1187,SAC,UTA,20190405,98,119
1188,NOP,PHO,20190405,126,133
1189,POR,DEN,20190405,110,119
1190,CLE,GSW,20190405,114,120
1191,LAL,LAC,20190405,122,117
1192,BRK,MIL,20190406,133,128
1193,PHI,CHI,20190406,116,96
1194,MIA,TOR,20190407,109,117
1195,SAS,CLE,20190407,112,90
1196,OKC,MIN,20190407,132,126
1197,CHO,DET,20190407,104,91
1198,BRK,IND,20190407,108,96
1199,DAL,MEM,20190407,129,127
1200,PHO,HOU,20190407,113,149
1201,ATL,MIL,20190407,107,115
1202,ORL,BOS,20190407,116,108
1203,WAS,NYK,20190407,110,113
1204,LAC,GSW,20190407,104,131
1205,DEN,POR,20190407,108,115
1206,NOP,SAC,20190407,133,129
1207,UTA,LAL,20190407,109,113
1208,CHO,CLE,20190409,124,97
1209,MEM,DET,20190409,93,100
1210,BOS,WAS,20190409,116,110
1211,PHI,MIA,20190409,99,122
1212,NYK,CHI,20190409,96,86
1213,TOR,MIN,20190409,120,100
1214,GSW,NOP,20190409,112,103
1215,PHO,DAL,20190409,109,120
1216,DEN,UTA,20190409,108,118
1217,HOU,OKC,20190409,111,112
1218,POR,LAL,20190409,104,101
1219,IND,ATL,20190410,135,134
1220,MIA,BRK,20190410,94,113
1221,ORL,CHO,20190410,122,114
1222,GSW,MEM,20190410,117,132
1223,OKC,MIL,20190410,127,116
1224,DET,NYK,20190410,115,89
1225,CHI,PHI,20190410,109,125
1226,DAL,SAS,20190410,94,105
1227,MIN,DEN,20190410,95,99
1228,UTA,LAC,20190410,137,143
1229,SAC,POR,20190410,131,136
1230,BRK,PHI,20190413,111,102
1231,ORL,TOR,20190413,104,101
1232,LAC,GSW,20190413,104,121
1233,SAS,DEN,20190413,101,96
1234,IND,BOS,20190414,74,84
1235,OKC,POR,20190414,99,104
1236,DET,MIL,20190414,86,121
1237,UTA,HOU,20190414,90,122
1238,BRK,PHI,20190415,123,145
1239,LAC,GSW,20190415,135,131
1240,ORL,TOR,20190416,82,111
1241,SAS,DEN,20190416,105,114
1242,OKC,POR,20190416,94,114
1243,IND,BOS,20190417,91,99
1244,DET,MIL,20190417,99,120
1245,UTA,HOU,20190417,98,118
1246,PHI,BRK,20190418,131,115
1247,DEN,SAS,20190418,108,118
1248,GSW,LAC,20190418,132,105
1249,TOR,ORL,20190419,98,93
1250,BOS,IND,20190419,104,96
1251,POR,OKC,20190419,108,120
1252,PHI,BRK,20190420,112,108
1253,DEN,SAS,20190420,117,103
1254,MIL,DET,20190420,119,103
1255,HOU,UTA,20190420,104,101
1256,BOS,IND,20190421,110,106
1257,GSW,LAC,20190421,113,105
1258,TOR,ORL,20190421,107,85
1259,POR,OKC,20190421,111,98
1260,MIL,DET,20190422,127,104
1261,HOU,UTA,20190422,91,107
1262,ORL,TOR,20190423,96,115
1263,BRK,PHI,20190423,100,122
1264,SAS,DEN,20190423,90,108
1265,OKC,POR,20190423,115,118
1266,UTA,HOU,20190424,93,100
1267,LAC,GSW,20190424,129,121
1268,DEN,SAS,20190425,103,120
1269,GSW,LAC,20190426,129,110
1270,PHI,TOR,20190427,95,108
1271,SAS,DEN,20190427,86,90
1272,BOS,MIL,20190428,112,90
1273,HOU,GSW,20190428,100,104
1274,PHI,TOR,20190429,94,89
1275,POR,DEN,20190429,113,121
1276,BOS,MIL,20190430,102,123
1277,HOU,GSW,20190430,109,115
1278,POR,DEN,20190501,97,90
1279,TOR,PHI,20190502,95,116
1280,MIL,BOS,20190503,123,116
1281,DEN,POR,20190503,137,140
1282,GSW,HOU,20190504,121,126
1283,TOR,PHI,20190505,101,96
1284,DEN,POR,20190505,116,112
1285,MIL,BOS,20190506,113,101
1286,GSW,HOU,20190506,108,112
1287,PHI,TOR,20190507,89,125
1288,POR,DEN,20190507,98,124
1289,BOS,MIL,20190508,91,116
1290,HOU,GSW,20190508,99,104
1291,TOR,PHI,20190509,101,112
1292,DEN,POR,20190509,108,119
1293,GSW,HOU,20190510,118,113
1294,POR,DEN,20190512,100,96
1295,PHI,TOR,20190512,90,92
1296,POR,GSW,20190514,94,116
1297,TOR,MIL,20190515,100,108
1298,POR,GSW,20190516,111,114
1299,TOR,MIL,20190517,103,125
1300,GSW,POR,20190518,110,99
1301,MIL,TOR,20190519,112,118
1302,GSW,POR,20190520,119,117
1303,MIL,TOR,20190521,102,120
1304,TOR,MIL,20190523,105,99
1305,MIL,TOR,20190525,94,100
1306,GSW,TOR,20190530,109,118
1307,GSW,TOR,20190602,109,104
1308,TOR,GSW,20190605,123,109
1309,TOR,GSW,20190607,105,92
1310,GSW,TOR,20190610,106,105
1311,TOR,GSW,20190613,114,110
