,visitor,home,dates,visitor_score,home_score
1124,DAL,LAC,20210602,105,100
1125,DEN,POR,20210603,126,115
1126,PHO,LAL,20210603,113,100
1127,LAC,DAL,20210604,104,97
1128,MIL,BRK,20210605,107,115
1129,ATL,PHI,20210606,128,124
1130,DAL,LAC,20210606,111,126
1131,MIL,BRK,20210607,86,125
1132,DEN,PHO,20210607,105,122
1133,ATL,PHI,20210608,102,118
1134,LAC,UTA,20210608,109,112
1135,DEN,PHO,20210609,98,123
1136,BRK,MIL,20210610,83,86
1137,LAC,UTA,20210610,111,117
1138,PHI,ATL,20210611,127,111
1139,PHO,DEN,20210611,116,102
1140,UTA,LAC,20210612,106,132
1141,BRK,MIL,20210613,96,107
1142,PHO,DEN,20210613,125,118
1143,PHI,ATL,20210614,100,103
1144,UTA,LAC,20210614,104,118
1145,MIL,BRK,20210615,108,114
1146,ATL,PHI,20210616,109,106
1147,LAC,UTA,20210616,119,111
1148,BRK,MIL,20210617,89,104
1149,PHI,ATL,20210618,104,99
1150,UTA,LAC,20210618,119,131
1151,MIL,BRK,20210619,115,111
1152,LAC,PHO,20210620,114,120
1153,ATL,PHI,20210620,103,96
1154,LAC,PHO,20210622,103,104
1155,ATL,MIL,20210623,116,113
1156,PHO,LAC,20210624,92,106
1157,ATL,MIL,20210625,91,125
1158,PHO,LAC,20210626,84,80
1159,MIL,ATL,20210627,113,102
1160,LAC,PHO,20210628,116,102
1161,MIL,ATL,20210629,88,110
1162,PHO,LAC,20210630,130,103
1163,BRK,MIL,20211019,104,127
1164,GSW,LAL,20211019,121,114
1165,IND,CHO,20211020,122,123
1166,CHI,DET,20211020,94,88
1167,BOS,NYK,20211020,134,138
1168,WAS,TOR,20211020,98,83
1169,CLE,MEM,20211020,121,132
1170,HOU,MIN,20211020,106,124
1171,PHI,NOP,20211020,117,97
1172,ORL,SAS,20211020,97,123
1173,OKC,UTA,20211020,86,107
1174,SAC,POR,20211020,124,121
1175,DEN,PHO,20211020,110,98
1176,DAL,ATL,20211021,87,113
1177,MIL,MIA,20211021,95,137
1178,LAC,GSW,20211021,113,115
1179,NYK,ORL,20211022,121,96
1180,IND,WAS,20211022,134,135
1181,CHO,CLE,20211022,123,112
1182,TOR,BOS,20211022,115,83
1183,BRK,PHI,20211022,114,109
1184,OKC,HOU,20211022,91,124
1185,NOP,CHI,20211022,112,128
1186,SAS,DEN,20211022,96,102
1187,PHO,LAL,20211022,115,105
1188,UTA,SAC,20211022,110,101
1189,ATL,CLE,20211023,95,101
1190,MIA,IND,20211023,91,102
1191,DAL,TOR,20211023,103,95
1192,DET,CHI,20211023,82,97
1193,NOP,MIN,20211023,89,96
1194,MIL,SAS,20211023,121,111
1195,PHO,POR,20211023,105,134
1196,MEM,LAC,20211023,120,114
1197,CHO,BRK,20211024,111,95
1198,BOS,HOU,20211024,107,97
1199,ORL,NYK,20211024,110,104
1200,PHI,OKC,20211024,115,103
1201,GSW,SAC,20211024,119,107
1202,MEM,LAL,20211024,118,121
1203,BOS,CHO,20211025,140,129
1204,MIL,IND,20211025,119,109
1205,CHI,TOR,20211025,111,108
1206,ORL,MIA,20211025,90,107
1207,WAS,BRK,20211025,90,104
1208,DET,ATL,20211025,104,122
1209,NOP,MIN,20211025,107,98
1210,CLE,DEN,20211025,99,87
1211,POR,LAC,20211025,86,116
1212,PHI,NYK,20211026,99,112
1213,GSW,OKC,20211026,106,98
1214,LAL,SAS,20211026,125,121
1215,HOU,DAL,20211026,106,116
1216,DEN,UTA,20211026,110,122
1217,CHO,ORL,20211027,120,111
1218,WAS,BOS,20211027,116,107
1219,MIA,BRK,20211027,106,93
1220,IND,TOR,20211027,100,118
1221,ATL,NOP,20211027,102,99
1222,MIN,MIL,20211027,113,108
1223,LAL,OKC,20211027,115,123
1224,SAC,PHO,20211027,110,107
1225,MEM,POR,20211027,96,116
1226,CLE,LAC,20211027,92,79
1227,ATL,WAS,20211028,111,122
1228,DET,PHI,20211028,102,110
1229,UTA,HOU,20211028,122,91
1230,NYK,CHI,20211028,104,103
1231,SAS,DAL,20211028,99,104
1232,MEM,GSW,20211028,104,101
1233,ORL,TOR,20211029,109,110
1234,CHO,MIA,20211029,99,114
1235,IND,BRK,20211029,98,105
1236,SAC,NOP,20211029,113,109
1237,DAL,DEN,20211029,75,106
1238,LAC,POR,20211029,92,111
1239,CLE,LAL,20211029,101,113
1240,BOS,WAS,20211030,112,115
1241,ORL,DET,20211030,103,110
1242,NYK,NOP,20211030,123,117
1243,TOR,IND,20211030,97,94
1244,ATL,PHI,20211030,94,122
1245,UTA,CHI,20211030,99,107
1246,MIA,MEM,20211030,129,103
1247,SAS,MIL,20211030,102,93
1248,OKC,GSW,20211030,82,103
1249,DEN,MIN,20211030,93,91
1250,CLE,PHO,20211030,92,101
1251,SAC,DAL,20211031,99,105
1252,POR,CHO,20211031,113,125
1253,UTA,MIL,20211031,107,95
1254,DET,BRK,20211031,91,117
1255,HOU,LAL,20211031,85,95
1256,CLE,CHO,20211101,113,110
1257,SAS,IND,20211101,118,131
1258,POR,PHI,20211101,103,113
1259,WAS,ATL,20211101,111,118
1260,CHI,BOS,20211101,128,114
1261,TOR,NYK,20211101,113,104
1262,DEN,MEM,20211101,97,106
1263,ORL,MIN,20211101,115,97
1264,OKC,LAC,20211101,94,99
1265,MIL,DET,20211102,117,89
1266,MIA,DAL,20211102,125,110
1267,SAC,UTA,20211102,113,119
1268,NOP,PHO,20211102,100,112
1269,HOU,LAL,20211102,117,119
1270,POR,CLE,20211103,104,107
1271,NYK,IND,20211103,98,111
1272,BOS,ORL,20211103,92,79
1273,CHI,PHI,20211103,98,103
1274,TOR,WAS,20211103,109,100
1275,ATL,BRK,20211103,108,117
1276,DEN,MEM,20211103,106,108
1277,LAC,MIN,20211103,126,115
1278,DAL,SAS,20211103,109,108
1279,CHO,GSW,20211103,92,114
1280,NOP,SAC,20211103,99,112
1281,PHI,DET,20211104,109,98
1282,UTA,ATL,20211104,116,98
1283,BOS,MIA,20211104,95,78
1284,HOU,PHO,20211104,111,123
1285,OKC,LAL,20211104,107,104
1286,BRK,DET,20211105,96,90
1287,SAS,ORL,20211105,102,89
1288,MEM,WAS,20211105,87,115
1289,NYK,MIL,20211105,113,98
1290,CLE,TOR,20211105,102,101
1291,LAC,MIN,20211105,104,84
1292,NOP,GSW,20211105,85,126
1293,IND,POR,20211105,106,110
1294,CHO,SAC,20211105,110,140
1295,HOU,DEN,20211106,94,95
1296,UTA,MIA,20211106,115,118
1297,PHI,CHI,20211106,114,105
1298,BOS,DAL,20211106,104,107
1299,ATL,PHO,20211106,117,121
1300,LAL,POR,20211106,90,105
1301,BRK,TOR,20211107,116,103
1302,CLE,NYK,20211107,126,109
1303,UTA,ORL,20211107,100,107
1304,IND,SAC,20211107,94,91
1305,MIL,WAS,20211107,94,101
1306,SAS,OKC,20211107,94,99
1307,HOU,GSW,20211107,107,120
1308,CHO,LAC,20211107,106,120
1309,NYK,PHI,20211108,103,96
1310,BRK,CHI,20211108,95,118
1311,MIN,MEM,20211108,118,125
1312,NOP,DAL,20211108,92,108
1313,MIA,DEN,20211108,96,113
1314,ATL,GSW,20211108,113,127
1315,PHO,SAC,20211108,109,104
1316,CHO,LAL,20211108,123,126
1317,MIL,PHI,20211109,118,109
1318,ATL,UTA,20211109,98,110
1319,POR,LAC,20211109,109,117
1320,WAS,CLE,20211110,97,94
1321,BRK,ORL,20211110,123,90
1322,TOR,BOS,20211110,88,104
1323,DET,HOU,20211110,112,104
1324,MIL,NYK,20211110,112,100
1325,DAL,CHI,20211110,107,117
1326,CHO,MEM,20211110,118,108
1327,OKC,NOP,20211110,108,100
1328,SAC,SAS,20211110,117,136
1329,IND,DEN,20211110,98,101
1330,POR,PHO,20211110,109,119
1331,MIN,GSW,20211110,110,123
1332,MIA,LAL,20211110,117,120
1333,TOR,PHI,20211111,115,109
1334,IND,UTA,20211111,111,100
1335,MIA,LAC,20211111,109,112
1336,NYK,CHO,20211112,96,104
1337,MIL,BOS,20211112,113,122
1338,DET,CLE,20211112,78,98
1339,POR,HOU,20211112,104,92
1340,PHO,MEM,20211112,119,94
1341,BRK,NOP,20211112,120,112
1342,SAC,OKC,20211112,103,105
1343,DAL,SAS,20211112,123,109
1344,ATL,DEN,20211112,96,105
1345,CHI,GSW,20211112,93,119
1346,MIN,LAL,20211112,107,83
1347,MIA,UTA,20211113,111,105
1348,PHI,IND,20211113,113,118
1349,MEM,NOP,20211113,101,112
1350,WAS,ORL,20211113,104,92
1351,DET,TOR,20211113,127,121
1352,BOS,CLE,20211113,89,91
1353,MIN,LAC,20211113,102,129
1354,SAS,LAL,20211114,106,114
1355,MIL,ATL,20211114,100,120
1356,GSW,CHO,20211114,102,106
1357,PHO,HOU,20211114,115,89
1358,BRK,OKC,20211114,120,96
1359,POR,DEN,20211114,95,124
1360,CHI,LAC,20211114,100,90
1361,BOS,CLE,20211115,98,92
1362,SAC,DET,20211115,129,107
1363,NOP,WAS,20211115,100,105
1364,ORL,ATL,20211115,111,129
1365,IND,NYK,20211115,84,92
1366,DEN,DAL,20211115,101,111
1367,HOU,MEM,20211115,102,136
1368,PHO,MIN,20211115,99,96
1369,MIA,OKC,20211115,103,90
1370,TOR,POR,20211115,113,118
1371,CHI,LAL,20211115,121,103
1372,GSW,BRK,20211116,117,99
1373,PHI,UTA,20211116,85,120
1374,SAS,LAC,20211116,92,106
1375,WAS,CHO,20211117,87,97
1376,IND,DET,20211117,89,97
1377,BOS,ATL,20211117,99,110
1378,CLE,BRK,20211117,99,109
1379,NOP,MIA,20211117,98,113
1380,LAL,MIL,20211117,102,109
1381,ORL,NYK,20211117,104,98
1382,SAC,MIN,20211117,97,107
1383,HOU,OKC,20211117,89,101
1384,DAL,PHO,20211117,98,105
1385,CHI,POR,20211117,107,112
1386,GSW,CLE,20211118,104,89
1387,WAS,MIA,20211118,97,112
1388,LAC,MEM,20211118,108,120
1389,SAS,MIN,20211118,90,115
1390,PHI,DEN,20211118,103,89
1391,TOR,UTA,20211118,103,119
1392,IND,CHO,20211119,118,121
1393,GSW,DET,20211119,105,102
1394,LAL,BOS,20211119,108,130
1395,ORL,BRK,20211119,113,115
1396,OKC,MIL,20211119,89,96
1397,LAC,NOP,20211119,81,94
1398,CHI,DEN,20211119,114,108
1399,DAL,PHO,20211119,104,112
1400,TOR,SAC,20211119,108,89
1401,HOU,NYK,20211120,99,106
1402,NOP,IND,20211120,94,111
1403,MIA,WAS,20211120,100,103
1404,CHO,ATL,20211120,105,115
1405,OKC,BOS,20211120,105,111
1406,ORL,MIL,20211120,108,117
1407,MEM,MIN,20211120,95,138
1408,PHI,POR,20211120,111,118
1409,UTA,SAC,20211120,123,105
1410,DAL,LAC,20211121,91,97
1411,LAL,DET,20211121,121,116
1412,NYK,CHI,20211121,103,109
1413,DEN,PHO,20211121,97,126
1414,TOR,GSW,20211121,104,119
1415,BRK,CLE,20211122,117,112
1416,CHO,WAS,20211122,109,103
1417,OKC,ATL,20211122,101,113
1418,HOU,BOS,20211122,90,108
1419,IND,CHI,20211122,109,77
1420,ORL,MIL,20211122,92,123
1421,MIN,NOP,20211122,110,96
1422,PHO,SAS,20211122,115,111
1423,MEM,UTA,20211122,119,118
1424,PHI,SAC,20211122,102,94
1425,MIA,DET,20211123,100,92
1426,LAL,NYK,20211123,100,106
1427,DEN,POR,20211123,100,119
1428,DAL,LAC,20211123,112,104
1429,PHO,CLE,20211124,120,115
1430,LAL,IND,20211124,124,116
1431,CHO,ORL,20211124,106,99
1432,BRK,BOS,20211124,123,104
1433,CHI,HOU,20211124,113,118
1434,TOR,MEM,20211124,126,113
1435,DET,MIL,20211124,93,114
1436,MIA,MIN,20211124,101,113
1437,WAS,NOP,20211124,102,127
1438,UTA,OKC,20211124,110,104
1439,ATL,SAS,20211124,124,106
1440,PHI,GSW,20211124,96,116
1441,POR,SAC,20211124,121,125
1442,DET,LAC,20211126,96,107
1443,MIN,CHO,20211126,115,133
1444,PHO,NYK,20211126,118,97
1445,CHI,ORL,20211126,123,88
1446,TOR,IND,20211126,97,114
1447,ATL,MEM,20211126,132,100
1448,WAS,OKC,20211126,101,99
1449,BOS,SAS,20211126,88,96
1450,MIL,DEN,20211126,120,109
1451,NOP,UTA,20211126,98,97
1452,POR,GSW,20211126,103,118
1453,SAC,LAL,20211126,141,137
1454,MIN,PHI,20211127,121,120
1455,NYK,ATL,20211127,99,90
1456,PHO,BRK,20211127,113,107
1457,MIA,CHI,20211127,107,104
1458,ORL,CLE,20211127,92,105
1459,CHO,HOU,20211127,143,146
1460,WAS,DAL,20211127,120,114
1461,NOP,UTA,20211127,105,127
1462,GSW,LAC,20211128,105,90
1463,MIL,IND,20211128,118,100
1464,SAC,MEM,20211128,101,128
1465,BOS,TOR,20211128,109,97
1466,DET,LAL,20211128,106,110
1467,ORL,PHI,20211129,96,101
1468,DEN,MIA,20211129,120,111
1469,CHO,CHI,20211129,119,133
1470,OKC,HOU,20211129,89,102
1471,IND,MIN,20211129,98,100
1472,CLE,DAL,20211129,114,96
1473,WAS,SAS,20211129,99,116
1474,POR,UTA,20211129,107,129
1475,NOP,LAC,20211129,123,104
1476,NYK,BRK,20211130,110,112
1477,MEM,TOR,20211130,98,91
1478,GSW,PHO,20211130,96,104
1479,DET,POR,20211130,92,110
1480,LAL,SAC,20211130,117,92
1481,ATL,IND,20211201,114,111
1482,DEN,ORL,20211201,103,108
1483,MIN,WAS,20211201,107,115
1484,PHI,BOS,20211201,87,88
1485,CLE,MIA,20211201,111,85
1486,CHO,MIL,20211201,125,127
1487,DAL,NOP,20211201,139,107
1488,HOU,OKC,20211201,114,110
1489,SAC,LAC,20211201,124,115
1490,CHI,NYK,20211202,119,115
1491,MIL,TOR,20211202,93,97
1492,OKC,MEM,20211202,79,152
1493,DET,PHO,20211202,103,114
1494,SAS,POR,20211202,114,83
1495,MIA,IND,20211203,113,104
1496,CLE,WAS,20211203,116,101
1497,PHI,ATL,20211203,98,96
1498,MIN,BRK,20211203,105,110
1499,ORL,HOU,20211203,116,118
1500,NOP,DAL,20211203,107,91
1501,BOS,UTA,20211203,130,137
1502,PHO,GSW,20211203,96,118
1503,LAC,LAL,20211203,119,115
1504,DEN,NYK,20211204,113,99
1505,CHI,BRK,20211204,111,107
1506,MIA,MIL,20211204,102,124
1507,MEM,DAL,20211204,97,90
1508,SAS,GSW,20211204,112,107
1509,BOS,POR,20211204,145,117
1510,LAC,SAC,20211204,99,104
1511,UTA,CLE,20211205,109,108
1512,CHO,ATL,20211205,130,127
1513,WAS,TOR,20211205,90,102
1514,NOP,HOU,20211205,108,118
1515,PHI,CHO,20211206,127,124
1516,OKC,DET,20211206,114,103
1517,WAS,IND,20211206,110,116
1518,MEM,MIA,20211206,105,90
1519,DEN,CHI,20211206,97,109
1520,CLE,MIL,20211206,104,112
1521,ATL,MIN,20211206,121,110
1522,SAS,PHO,20211206,104,108
1523,ORL,GSW,20211206,95,126
1524,LAC,POR,20211206,102,90
1525,BRK,DAL,20211207,102,99
1526,NYK,SAS,20211207,121,109
1527,BOS,LAL,20211207,102,117
1528,PHI,CHO,20211208,110,106
1529,CHI,CLE,20211208,92,115
1530,WAS,DET,20211208,119,116
1531,NYK,IND,20211208,102,122
1532,MIL,MIA,20211208,104,113
1533,OKC,TOR,20211208,110,109
1534,BRK,HOU,20211208,104,114
1535,DAL,MEM,20211208,104,96
1536,UTA,MIN,20211208,136,104
1537,DEN,NOP,20211208,120,114
1538,POR,GSW,20211208,94,104
1539,ORL,SAC,20211208,130,142
1540,BOS,LAC,20211208,111,114
1541,UTA,PHI,20211209,118,96
1542,LAL,MEM,20211209,95,108
1543,DEN,SAS,20211209,111,123
1544,SAC,CHO,20211210,123,124
1545,DAL,IND,20211210,93,106
1546,BRK,ATL,20211210,113,105
1547,NYK,TOR,20211210,87,90
1548,MIL,HOU,20211210,123,114
1549,CLE,MIN,20211210,123,106
1550,DET,NOP,20211210,93,109
1551,LAL,OKC,20211210,116,95
1552,BOS,PHO,20211210,90,111
1553,ORL,LAC,20211211,104,106
1554,UTA,WAS,20211211,123,98
1555,SAC,CLE,20211211,103,117
1556,HOU,MEM,20211211,106,113
1557,CHI,MIA,20211211,92,118
1558,GSW,PHI,20211211,93,102
1559,DEN,SAS,20211211,127,112
1560,MIL,NYK,20211212,112,97
1561,BRK,DET,20211212,116,104
1562,DAL,OKC,20211212,103,84
1563,NOP,SAS,20211212,97,112
1564,MIN,POR,20211212,116,111
1565,ORL,LAL,20211212,94,106
1566,MIA,CLE,20211213,94,105
1567,GSW,IND,20211213,102,100
1568,SAC,TOR,20211213,101,124
1569,HOU,ATL,20211213,132,126
1570,MIL,BOS,20211213,103,117
1571,PHI,MEM,20211213,91,126
1572,CHO,DAL,20211213,96,120
1573,WAS,DEN,20211213,107,113
1574,PHO,LAC,20211213,95,111
1575,TOR,BRK,20211214,129,131
1576,GSW,NYK,20211214,105,96
1577,PHO,POR,20211214,111,107
1578,HOU,CLE,20211215,89,124
1579,ATL,ORL,20211215,111,99
1580,MIA,PHI,20211215,101,96
1581,LAL,DAL,20211215,107,104
1582,IND,MIL,20211215,99,114
1583,NOP,OKC,20211215,113,110
1584,CHO,SAS,20211215,131,115
1585,MIN,DEN,20211215,124,107
1586,MEM,POR,20211215,113,103
1587,WAS,SAC,20211215,105,119
1588,LAC,UTA,20211215,103,124
1589,DET,IND,20211216,113,122
1590,PHI,BRK,20211216,105,114
1591,NYK,HOU,20211216,116,103
1592,WAS,PHO,20211216,98,118
1593,MIA,ORL,20211217,115,105
1594,DEN,ATL,20211217,133,115
1595,GSW,BOS,20211217,111,107
1596,MIL,NOP,20211217,112,116
1597,SAS,UTA,20211217,128,126
1598,LAL,MIN,20211217,92,110
1599,CHO,POR,20211217,116,125
1600,MEM,SAC,20211217,124,105
1601,HOU,DET,20211218,116,107
1602,NYK,BOS,20211218,107,114
1603,ORL,BRK,20211218,100,93
1604,GSW,TOR,20211218,100,119
1605,LAC,OKC,20211218,103,104
1606,CLE,MIL,20211218,119,90
1607,WAS,UTA,20211218,109,103
1608,MIA,DET,20211219,90,100
1609,POR,MEM,20211219,105,100
1610,SAS,SAC,20211219,114,121
1611,LAL,CHI,20211219,110,115
1612,DAL,MIN,20211219,105,111
1613,CHO,PHO,20211219,106,137
1614,PHI,BOS,20211220,108,103
1615,HOU,CHI,20211220,118,133
1616,OKC,MEM,20211220,102,99
1617,CHO,UTA,20211220,102,112
1618,SAC,GSW,20211220,98,113
1619,SAS,LAC,20211220,116,92
1620,IND,MIA,20211221,96,125
1621,DET,NYK,20211221,91,105
1622,POR,NOP,20211221,97,111
1623,MIN,DAL,20211221,102,114
1624,PHO,LAL,20211221,108,90
1625,ORL,ATL,20211222,104,98
1626,CLE,BOS,20211222,101,111
1627,HOU,MIL,20211222,106,126
1628,DEN,OKC,20211222,94,108
1629,LAC,SAC,20211222,105,89
1630,HOU,IND,20211223,106,118
1631,NOP,ORL,20211223,110,104
1632,ATL,PHI,20211223,98,96
1633,DET,MIA,20211223,112,115
1634,WAS,NYK,20211223,124,117
1635,MIL,DAL,20211223,102,95
1636,CHO,DEN,20211223,115,107
1637,OKC,PHO,20211223,101,113
1638,MIN,UTA,20211223,116,128
1639,MEM,GSW,20211223,104,113
1640,SAS,LAL,20211223,138,110
1641,ATL,NYK,20211225,87,101
1642,BOS,MIL,20211225,113,117
1643,GSW,PHO,20211225,116,107
1644,BRK,LAL,20211225,122,115
1645,DAL,UTA,20211225,116,120
1646,ORL,MIA,20211226,83,93
1647,TOR,CLE,20211226,99,144
1648,MEM,SAC,20211226,127,102
1649,PHI,WAS,20211226,117,96
1650,NOP,OKC,20211226,112,117
1651,DET,SAS,20211226,109,144
1652,IND,CHI,20211226,105,113
1653,DEN,LAC,20211226,103,100
1654,HOU,CHO,20211227,99,123
1655,CHI,ATL,20211227,130,118
1656,BOS,MIN,20211227,103,108
1657,UTA,SAS,20211227,110,104
1658,MEM,PHO,20211227,114,113
1659,DAL,POR,20211227,132,117
1660,BRK,LAC,20211227,124,108
1661,MIL,ORL,20211228,127,110
1662,WAS,MIA,20211228,112,119
1663,PHI,TOR,20211228,114,109
1664,LAL,HOU,20211228,132,123
1665,NYK,MIN,20211228,96,88
1666,CLE,NOP,20211228,104,108
1667,DEN,GSW,20211228,89,86
1668,OKC,SAC,20211228,111,117
1669,NYK,DET,20211229,94,85
1670,CHO,IND,20211229,116,108
1671,LAC,BOS,20211229,91,82
1672,ATL,CHI,20211229,117,131
1673,LAL,MEM,20211229,99,104
1674,OKC,PHO,20211229,97,115
1675,UTA,POR,20211229,120,105
1676,DAL,SAC,20211229,94,95
1677,PHI,BRK,20211230,110,102
1678,MIL,ORL,20211230,136,118
1679,CLE,WAS,20211230,93,110
1680,PHO,BOS,20211231,108,123
1681,CHI,IND,20211231,108,106
1682,DAL,SAC,20211231,112,96
1683,MIA,HOU,20211231,120,110
1684,ATL,CLE,20211231,121,118
1685,LAC,TOR,20211231,108,116
1686,SAS,MEM,20211231,105,118
1687,NYK,OKC,20211231,80,95
1688,MIN,UTA,20211231,108,120
1689,POR,LAL,20211231,106,139
1690,NOP,MIL,20220101,113,136
1691,SAS,DET,20220101,116,117
1692,CHI,WAS,20220101,120,119
1693,LAC,BRK,20220101,120,116
1694,DEN,HOU,20220101,124,111
1695,GSW,UTA,20220101,123,116
1696,NYK,TOR,20220102,105,120
1697,ORL,BOS,20220102,111,116
1698,IND,CLE,20220102,104,108
1699,MIA,SAC,20220102,113,115
1700,PHO,CHO,20220102,133,99
1701,DAL,OKC,20220102,95,86
1702,MIN,LAL,20220102,103,108
1703,HOU,PHI,20220103,113,133
1704,CHO,WAS,20220103,121,124
1705,MEM,BRK,20220103,118,104
1706,ORL,CHI,20220103,98,102
1707,DET,MIL,20220103,115,106
1708,UTA,NOP,20220103,115,104
1709,DEN,DAL,20220103,89,103
1710,MIA,GSW,20220103,108,115
1711,ATL,POR,20220103,131,136
1712,MIN,LAC,20220103,122,104
1713,MEM,CLE,20220104,110,106
1714,SAS,TOR,20220104,104,129
1715,IND,NYK,20220104,94,104
1716,PHO,NOP,20220104,123,110
1717,SAC,LAL,20220104,114,122
1718,DET,CHO,20220105,111,140
1719,PHI,ORL,20220105,116,106
1720,HOU,WAS,20220105,114,111
1721,SAS,BOS,20220105,99,97
1722,GSW,DAL,20220105,82,99
1723,BRK,IND,20220105,129,121
1724,TOR,MIL,20220105,117,111
1725,OKC,MIN,20220105,90,98
1726,UTA,DEN,20220105,115,109
1727,MIA,POR,20220105,115,109
1728,ATL,SAC,20220105,108,102
1729,BOS,NYK,20220106,105,108
1730,DET,MEM,20220106,88,118
1731,GSW,NOP,20220106,96,101
1732,LAC,PHO,20220106,89,106
1733,SAS,PHI,20220107,100,119
1734,MIL,BRK,20220107,121,109
1735,UTA,TOR,20220107,108,122
1736,WAS,CHI,20220107,122,130
1737,DAL,HOU,20220107,130,106
1738,MIN,OKC,20220107,135,105
1739,SAC,DEN,20220107,111,121
1740,ATL,LAL,20220107,118,134
1741,CLE,POR,20220107,114,101
1742,MEM,LAC,20220108,123,108
1743,MIL,CHO,20220108,106,114
1744,ORL,DET,20220108,92,97
1745,UTA,IND,20220108,113,125
1746,NYK,BOS,20220108,75,99
1747,MIA,PHO,20220108,123,100
1748,SAS,BRK,20220109,119,121
1749,ATL,LAC,20220109,93,106
1750,WAS,ORL,20220109,102,100
1751,NOP,TOR,20220109,101,105
1752,MIN,HOU,20220109,141,123
1753,DEN,OKC,20220109,99,95
1754,CHI,DAL,20220109,99,113
1755,CLE,GSW,20220109,82,96
1756,SAC,POR,20220109,88,103
1757,MEM,LAL,20220109,127,119
1758,MIL,CHO,20220110,99,103
1759,UTA,DET,20220110,116,126
1760,IND,BOS,20220110,98,101
1761,SAS,NYK,20220110,96,111
1762,PHI,HOU,20220110,111,91
1763,BRK,POR,20220110,108,114
1764,CLE,SAC,20220110,109,108
1765,OKC,WAS,20220111,118,122
1766,PHO,TOR,20220111,99,95
1767,DET,CHI,20220111,87,133
1768,GSW,MEM,20220111,108,116
1769,MIN,NOP,20220111,125,128
1770,DEN,LAC,20220111,85,87
1771,BOS,IND,20220112,119,100
1772,CHO,PHI,20220112,109,98
1773,ORL,WAS,20220112,106,112
1774,MIA,ATL,20220112,115,91
1775,DAL,NYK,20220112,85,108
1776,HOU,SAS,20220112,128,124
1777,CLE,UTA,20220112,111,91
1778,BRK,CHI,20220112,138,112
1779,LAL,SAC,20220112,116,125
1780,GSW,MIL,20220113,99,118
1781,MIN,MEM,20220113,108,116
1782,LAC,NOP,20220113,89,113
1783,OKC,BRK,20220113,130,109
1784,POR,DEN,20220113,108,140
1785,ORL,CHO,20220114,116,109
1786,TOR,DET,20220114,87,103
1787,PHO,IND,20220114,112,94
1788,BOS,PHI,20220114,99,111
1789,GSW,CHI,20220114,138,96
1790,ATL,MIA,20220114,118,124
1791,CLE,SAS,20220114,114,109
1792,DAL,MEM,20220114,112,85
1793,HOU,SAC,20220114,114,126
1794,TOR,MIL,20220115,103,96
1795,POR,WAS,20220115,115,110
1796,NYK,ATL,20220115,117,108
1797,NOP,BRK,20220115,105,120
1798,PHI,MIA,20220115,109,98
1799,CLE,OKC,20220115,107,102
1800,CHI,BOS,20220115,112,114
1801,LAC,SAS,20220115,94,101
1802,LAL,DEN,20220115,96,133
1803,ORL,DAL,20220115,92,108
1804,PHO,DET,20220116,135,108
1805,HOU,SAC,20220116,118,112
1806,UTA,DEN,20220116,125,102
1807,GSW,MIN,20220116,99,119
1808,NOP,BOS,20220117,92,104
1809,CHO,NYK,20220117,97,87
1810,PHI,WAS,20220117,98,117
1811,BRK,CLE,20220117,107,114
1812,IND,LAC,20220117,133,139
1813,CHI,MEM,20220117,106,119
1814,MIL,ATL,20220117,114,121
1815,POR,ORL,20220117,98,88
1816,TOR,MIA,20220117,99,104
1817,OKC,DAL,20220117,102,104
1818,PHO,SAS,20220117,121,107
1819,UTA,LAL,20220117,95,101
1820,MIN,NYK,20220118,112,110
1821,DET,GSW,20220118,86,102
1822,ORL,PHI,20220119,110,123
1823,BRK,WAS,20220119,119,118
1824,MIN,ATL,20220119,122,134
1825,CHO,BOS,20220119,111,102
1826,POR,MIA,20220119,92,104
1827,CLE,CHI,20220119,104,117
1828,MEM,MIL,20220119,114,126
1829,TOR,DAL,20220119,98,102
1830,OKC,SAS,20220119,96,118
1831,HOU,UTA,20220119,116,111
1832,LAC,DEN,20220119,128,130
1833,DET,SAC,20220119,133,131
1834,IND,LAL,20220119,111,104
1835,PHO,DAL,20220120,109,101
1836,NOP,NYK,20220120,102,91
1837,IND,GSW,20220120,121,117
1838,OKC,CHO,20220121,98,121
1839,LAL,ORL,20220121,116,105
1840,LAC,PHI,20220121,102,101
1841,MIA,ATL,20220121,108,110
1842,POR,BOS,20220121,109,105
1843,CHI,MIL,20220121,90,94
1844,TOR,WAS,20220121,109,105
1845,BRK,SAS,20220121,117,102
1846,MEM,DEN,20220121,122,118
1847,DET,UTA,20220121,101,111
1848,HOU,GSW,20220121,103,105
1849,SAC,MIL,20220122,127,133
1850,OKC,CLE,20220122,87,94
1851,IND,PHO,20220122,103,113
1852,LAC,NYK,20220123,102,110
1853,BOS,WAS,20220123,116,87
1854,LAL,MIA,20220123,107,113
1855,CHI,ORL,20220123,95,114
1856,POR,TOR,20220123,114,105
1857,ATL,CHO,20220123,113,91
1858,PHI,SAS,20220123,115,109
1859,MEM,DAL,20220123,91,104
1860,DET,DEN,20220123,111,117
1861,BRK,MIN,20220123,125,136
1862,UTA,GSW,20220123,92,94
1863,NYK,CLE,20220124,93,95
1864,IND,NOP,20220124,113,117
1865,CHI,OKC,20220124,111,110
1866,UTA,PHO,20220124,109,115
