DENCLE20181101,DEN,CLE,20181101,110,91
LACPHI20181101,LAC,PHI,20181101,113,122
SACATL20181101,SAC,ATL,20181101,146,115
MILBOS20181101,MIL,BOS,20181101,113,117
NOPPOR20181101,NOP,POR,20181101,119,132
LACORL20181102,LAC,ORL,20181102,120,95
HOUBRK20181102,HOU,BRK,20181102,119,111
INDCHI20181102,IND,CHI,20181102,107,105
OKCWAS20181102,OKC,WAS,20181102,134,111
NYKDAL20181102,NYK,DAL,20181102,118,106
MEMUTA20181102,MEM,UTA,20181102,110,100
TORPHO20181102,TOR,PHO,20181102,107,98
MINGSW20181102,MIN,GSW,20181102,99,116
DETPHI20181103,DET,PHI,20181103,99,109
CLECHO20181103,CLE,CHO,20181103,94,126
BOSIND20181103,BOS,IND,20181103,101,102
MIAATL20181103,MIA,ATL,20181103,118,123
HOUCHI20181103,HOU,CHI,20181103,96,88
NOPSAS20181103,NOP,SAS,20181103,95,109
UTADEN20181103,UTA,DEN,20181103,88,103
LALPOR20181103,LAL,POR,20181103,114,110
SACMIL20181104,SAC,MIL,20181104,109,144
PHIBRK20181104,PHI,BRK,20181104,97,122
NYKWAS20181104,NYK,WAS,20181104,95,108
ORLSAS20181104,ORL,SAS,20181104,117,110
MEMPHO20181104,MEM,PHO,20181104,100,102
MINPOR20181104,MIN,POR,20181104,81,111
TORLAL20181104,TOR,LAL,20181104,121,107
MIADET20181105,MIA,DET,20181105,120,115
HOUIND20181105,HOU,IND,20181105,98,94
CLEORL20181105,CLE,ORL,20181105,100,102
CHINYK20181105,CHI,NYK,20181105,116,115
NOPOKC20181105,NOP,OKC,20181105,116,122
BOSDEN20181105,BOS,DEN,20181105,107,115
TORUTA20181105,TOR,UTA,20181105,124,111
MEMGSW20181105,MEM,GSW,20181105,101,117
MINLAC20181105,MIN,LAC,20181105,109,120
ATLCHO20181106,ATL,CHO,20181106,102,113
WASDAL20181106,WAS,DAL,20181106,100,119
BRKPHO20181106,BRK,PHO,20181106,104,82
MILPOR20181106,MIL,POR,20181106,103,118
OKCCLE20181107,OKC,CLE,20181107,95,86
DETORL20181107,DET,ORL,20181107,103,96
NYKATL20181107,NYK,ATL,20181107,112,107
SASMIA20181107,SAS,MIA,20181107,88,95
PHIIND20181107,PHI,IND,20181107,100,94
DENMEM20181107,DEN,MEM,20181107,87,89
CHINOP20181107,CHI,NOP,20181107,98,107
DALUTA20181107,DAL,UTA,20181107,102,117
TORSAC20181107,TOR,SAC,20181107,114,105
MINLAL20181107,MIN,LAL,20181107,110,114
HOUOKC20181108,HOU,OKC,20181108,80,98
BOSPHO20181108,BOS,PHO,20181108,116,109
LACPOR20181108,LAC,POR,20181108,105,116
MILGSW20181108,MIL,GSW,20181108,134,111
WASORL20181109,WAS,ORL,20181109,108,117
CHOPHI20181109,CHO,PHI,20181109,132,133
DETATL20181109,DET,ATL,20181109,124,109
INDMIA20181109,IND,MIA,20181109,110,102
BRKDEN20181109,BRK,DEN,20181109,112,110
BOSUTA20181109,BOS,UTA,20181109,115,123
MINSAC20181109,MIN,SAC,20181109,110,121
