,visitor,home,dates,visitor_score,home_score
2471,SAS,MIN,20140408,91,110
2472,DAL,UTA,20140408,95,83
2473,OKC,SAC,20140408,107,92
2474,HOU,LAL,20140408,145,130
2475,DET,CLE,20140409,100,122
2476,BRK,ORL,20140409,111,115
2477,PHI,TOR,20140409,114,125
2478,CHA,WAS,20140409,94,88
2479,BOS,ATL,20140409,97,105
2480,MIA,MEM,20140409,102,107
2481,IND,MIL,20140409,104,102
2482,CHI,MIN,20140409,102,87
2483,PHO,NOP,20140409,94,88
2484,HOU,DEN,20140409,116,123
2485,SAC,POR,20140409,99,100
2486,OKC,LAC,20140409,107,101
2487,SAS,DAL,20140410,109,100
2488,DEN,GSW,20140410,100,99
2489,WAS,ORL,20140411,96,86
2490,NYK,TOR,20140411,108,100
2491,CHA,BOS,20140411,103,106
2492,ATL,BRK,20140411,93,88
2493,IND,MIA,20140411,86,98
2494,DET,CHI,20140411,98,106
2495,PHI,MEM,20140411,95,117
2496,HOU,MIN,20140411,110,112
2497,NOP,OKC,20140411,94,116
2498,CLE,MIL,20140411,116,119
2499,PHO,SAS,20140411,104,112
2500,POR,UTA,20140411,111,99
2501,GSW,LAL,20140411,112,95
2502,SAC,LAC,20140412,101,117
2503,PHI,CHA,20140412,105,111
2504,MIL,WAS,20140412,91,104
2505,MIA,ATL,20140412,85,98
2506,BOS,CLE,20140412,111,99
2507,NOP,HOU,20140412,104,111
2508,PHO,DAL,20140412,98,101
2509,UTA,DEN,20140412,94,101
2510,OKC,IND,20140413,97,102
2511,TOR,DET,20140413,116,107
2512,ORL,BRK,20140413,88,97
2513,CHI,NYK,20140413,89,100
2514,GSW,POR,20140413,117,119
2515,MIN,SAC,20140413,103,106
2516,MEM,LAL,20140413,102,90
2517,BOS,PHI,20140414,108,113
2518,MIL,TOR,20140414,100,110
2519,MIA,WAS,20140414,93,114
2520,CHA,ATL,20140414,95,93
2521,ORL,CHI,20140414,95,108
2522,SAS,HOU,20140414,98,104
2523,OKC,NOP,20140414,89,101
2524,LAL,UTA,20140414,119,104
2525,MEM,PHO,20140414,97,91
2526,MIN,GSW,20140414,120,130
2527,NYK,BRK,20140415,109,98
2528,DEN,LAC,20140415,105,117
2529,CHI,CHA,20140416,86,91
2530,IND,ORL,20140416,101,86
2531,WAS,BOS,20140416,118,102
2532,BRK,CLE,20140416,85,114
2533,DAL,MEM,20140416,105,106
2534,PHI,MIA,20140416,100,87
2535,ATL,MIL,20140416,111,103
2536,UTA,MIN,20140416,136,130
2537,HOU,NOP,20140416,100,105
2538,TOR,NYK,20140416,92,95
2539,DET,OKC,20140416,111,112
2540,LAL,SAS,20140416,113,100
2541,GSW,DEN,20140416,116,112
2542,LAC,POR,20140416,104,110
2543,PHO,SAC,20140416,104,99
2544,BRK,TOR,20140419,94,87
2545,GSW,LAC,20140419,109,105
2546,ATL,IND,20140419,101,93
2547,MEM,OKC,20140419,86,100
2548,DAL,SAS,20140420,85,90
2549,CHA,MIA,20140420,88,99
2550,WAS,CHI,20140420,102,93
2551,POR,HOU,20140420,122,120
2552,MEM,OKC,20140421,111,105
2553,GSW,LAC,20140421,98,138
2554,ATL,IND,20140422,85,101
2555,BRK,TOR,20140422,95,100
2556,WAS,CHI,20140422,101,99
2557,CHA,MIA,20140423,97,101
2558,DAL,SAS,20140423,113,92
2559,POR,HOU,20140423,112,105
2560,IND,ATL,20140424,85,98
2561,OKC,MEM,20140424,95,98
2562,LAC,GSW,20140424,98,96
2563,TOR,BRK,20140425,98,102
2564,CHI,WAS,20140425,100,97
2565,HOU,POR,20140425,121,116
2566,IND,ATL,20140426,91,88
2567,SAS,DAL,20140426,108,109
2568,MIA,CHA,20140426,98,85
2569,OKC,MEM,20140426,92,89
2570,CHI,WAS,20140427,89,98
2571,LAC,GSW,20140427,97,118
2572,TOR,BRK,20140427,87,79
2573,HOU,POR,20140427,120,123
2574,MIA,CHA,20140428,109,98
2575,ATL,IND,20140428,107,97
2576,SAS,DAL,20140428,93,89
2577,WAS,CHI,20140429,75,69
2578,MEM,OKC,20140429,100,99
2579,GSW,LAC,20140429,103,113
2580,DAL,SAS,20140430,103,109
2581,BRK,TOR,20140430,113,115
2582,POR,HOU,20140430,98,108
2583,IND,ATL,20140501,95,88
2584,OKC,MEM,20140501,104,84
2585,LAC,GSW,20140501,99,100
2586,TOR,BRK,20140502,83,97
2587,SAS,DAL,20140502,111,113
2588,HOU,POR,20140502,98,99
2589,ATL,IND,20140503,80,92
2590,MEM,OKC,20140503,109,120
2591,GSW,LAC,20140503,121,126
2592,BRK,TOR,20140504,104,103
2593,DAL,SAS,20140504,96,119
2594,WAS,IND,20140505,102,96
2595,LAC,OKC,20140505,122,105
2596,BRK,MIA,20140506,86,107
2597,POR,SAS,20140506,92,116
2598,WAS,IND,20140507,82,86
2599,LAC,OKC,20140507,101,112
2600,BRK,MIA,20140508,82,94
2601,POR,SAS,20140508,97,114
2602,IND,WAS,20140509,85,63
2603,OKC,LAC,20140509,118,112
2604,MIA,BRK,20140510,90,104
2605,SAS,POR,20140510,118,103
2606,OKC,LAC,20140511,99,101
2607,IND,WAS,20140511,95,92
2608,MIA,BRK,20140512,102,96
2609,SAS,POR,20140512,92,103
2610,WAS,IND,20140513,102,79
2611,LAC,OKC,20140513,104,105
2612,BRK,MIA,20140514,94,96
2613,POR,SAS,20140514,82,104
2614,IND,WAS,20140515,93,80
2615,OKC,LAC,20140515,104,98
2616,MIA,IND,20140518,96,107
2617,OKC,SAS,20140519,105,122
2618,MIA,IND,20140520,87,83
2619,OKC,SAS,20140521,77,112
2620,IND,MIA,20140524,87,99
2621,SAS,OKC,20140525,97,106
2622,IND,MIA,20140526,90,102
2623,SAS,OKC,20140527,92,105
2624,MIA,IND,20140528,90,93
2625,OKC,SAS,20140529,89,117
2626,IND,MIA,20140530,92,117
2627,SAS,OKC,20140531,112,107
2628,MIA,SAS,20140605,95,110
2629,MIA,SAS,20140608,98,96
2630,SAS,MIA,20140610,111,92
2631,SAS,MIA,20140612,107,86
2632,MIA,SAS,20140615,87,104
