,visitor,home,dates,visitor_score,home_score
1285,PHI,BOS,20230503,87,121
1286,LAL,GSW,20230504,100,127
1287,BOS,PHI,20230505,114,102
1288,DEN,PHO,20230505,114,121
1289,NYK,MIA,20230506,86,105
1290,GSW,LAL,20230506,97,127
1291,BOS,PHI,20230507,115,116
1292,DEN,PHO,20230507,124,129
1293,NYK,MIA,20230508,101,109
1294,GSW,LAL,20230508,101,104
1295,PHI,BOS,20230509,115,103
1296,PHO,DEN,20230509,102,118
1297,MIA,NYK,20230510,103,112
1298,LAL,GSW,20230510,106,121
1299,BOS,PHI,20230511,95,86
1300,DEN,PHO,20230511,125,100
1301,NYK,MIA,20230512,92,96
1302,GSW,LAL,20230512,101,122
1303,PHI,BOS,20230514,88,112
1304,LAL,DEN,20230516,126,132
1305,MIA,BOS,20230517,123,116
1306,LAL,DEN,20230518,103,108
1307,MIA,BOS,20230519,111,105
1308,DEN,LAL,20230520,119,108
1309,BOS,MIA,20230521,102,128
1310,DEN,LAL,20230522,113,111
1311,BOS,MIA,20230523,116,99
1312,MIA,BOS,20230525,97,110
1313,BOS,MIA,20230527,104,103
1314,MIA,BOS,20230529,103,84
1315,MIA,DEN,20230601,93,104
1316,MIA,DEN,20230604,111,108
1317,DEN,MIA,20230607,109,94
1318,DEN,MIA,20230609,108,95
1319,MIA,DEN,20230612,89,94
