GSWBRK20201222,GSW,BRK,20201222,99,125
LACLAL20201222,LAC,LAL,20201222,116,109
CHOCLE20201223,CHO,CLE,20201223,114,121
NYKIND20201223,NYK,IND,20201223,107,121
MIAORL20201223,MIA,ORL,20201223,107,113
WASPHI20201223,WAS,PHI,20201223,107,113
NOPTOR20201223,NOP,TOR,20201223,113,99
MILBOS20201223,MIL,BOS,20201223,121,122
ATLCHI20201223,ATL,CHI,20201223,124,104
SASMEM20201223,SAS,MEM,20201223,131,119
DETMIN20201223,DET,MIN,20201223,101,111
SACDEN20201223,SAC,DEN,20201223,124,122
UTAPOR20201223,UTA,POR,20201223,120,100
DALPHO20201223,DAL,PHO,20201223,102,106
NOPMIA20201225,NOP,MIA,20201225,98,111
GSWMIL20201225,GSW,MIL,20201225,99,138
BRKBOS20201225,BRK,BOS,20201225,123,95
DALLAL20201225,DAL,LAL,20201225,115,138
LACDEN20201225,LAC,DEN,20201225,121,108
ATLMEM20201226,ATL,MEM,20201226,122,112
OKCCHO20201226,OKC,CHO,20201226,109,107
CLEDET20201226,CLE,DET,20201226,128,119
ORLWAS20201226,ORL,WAS,20201226,130,120
PHINYK20201226,PHI,NYK,20201226,109,89
INDCHI20201226,IND,CHI,20201226,125,106
TORSAS20201226,TOR,SAS,20201226,114,119
MINUTA20201226,MIN,UTA,20201226,116,111
HOUPOR20201226,HOU,POR,20201226,126,128
PHOSAC20201226,PHO,SAC,20201226,103,106
DALLAC20201227,DAL,LAC,20201227,124,73
SASNOP20201227,SAS,NOP,20201227,95,98
ORLWAS20201227,ORL,WAS,20201227,120,113
BRKCHO20201227,BRK,CHO,20201227,104,106
PHICLE20201227,PHI,CLE,20201227,94,118
MILNYK20201227,MIL,NYK,20201227,110,130
BOSIND20201227,BOS,IND,20201227,107,108
GSWCHI20201227,GSW,CHI,20201227,129,128
PHOSAC20201227,PHO,SAC,20201227,116,100
MINLAL20201227,MIN,LAL,20201227,91,127
MEMBRK20201228,MEM,BRK,20201228,116,111
DETATL20201228,DET,ATL,20201228,120,128
UTAOKC20201228,UTA,OKC,20201228,110,109
HOUDEN20201228,HOU,DEN,20201228,111,124
PORLAL20201228,POR,LAL,20201228,115,107
NYKCLE20201229,NYK,CLE,20201229,95,86
GSWDET20201229,GSW,DET,20201229,116,106
BOSIND20201229,BOS,IND,20201229,116,111
CHIWAS20201229,CHI,WAS,20201229,115,107
TORPHI20201229,TOR,PHI,20201229,93,100
MILMIA20201229,MIL,MIA,20201229,144,97
ORLOKC20201229,ORL,OKC,20201229,118,107
NOPPHO20201229,NOP,PHO,20201229,86,111
DENSAC20201229,DEN,SAC,20201229,115,125
MINLAC20201229,MIN,LAC,20201229,101,124
MILMIA20201230,MIL,MIA,20201230,108,119
ATLBRK20201230,ATL,BRK,20201230,141,145
MEMBOS20201230,MEM,BOS,20201230,107,126
CHODAL20201230,CHO,DAL,20201230,118,99
LALSAS20201230,LAL,SAS,20201230,121,107
PORLAC20201230,POR,LAC,20201230,105,128
CLEIND20201231,CLE,IND,20201231,99,119
CHIWAS20201231,CHI,WAS,20201231,133,130
PHIORL20201231,PHI,ORL,20201231,116,92
SACHOU20201231,SAC,HOU,20201231,119,122
NYKTOR20201231,NYK,TOR,20201231,83,100
NOPOKC20201231,NOP,OKC,20201231,113,80
PHOUTA20201231,PHO,UTA,20201231,106,95
MEMCHO20210101,MEM,CHO,20210101,108,93
MIADAL20210101,MIA,DAL,20210101,83,93
BOSDET20210101,BOS,DET,20210101,93,96
ATLBRK20210101,ATL,BRK,20210101,114,96
CHIMIL20210101,CHI,MIL,20210101,96,126
WASMIN20210101,WAS,MIN,20210101,130,109
LALSAS20210101,LAL,SAS,20210101,109,103
PHODEN20210101,PHO,DEN,20210101,106,103
LACUTA20210101,LAC,UTA,20210101,100,106
PORGSW20210101,POR,GSW,20210101,123,98
SACHOU20210102,SAC,HOU,20210102,94,102
NYKIND20210102,NYK,IND,20210102,106,102
OKCORL20210102,OKC,ORL,20210102,108,99
CHOPHI20210102,CHO,PHI,20210102,112,127
CLEATL20210102,CLE,ATL,20210102,96,91
TORNOP20210102,TOR,NOP,20210102,116,120
BOSDET20210103,BOS,DET,20210103,122,120
WASBRK20210103,WAS,BRK,20210103,123,122
LALMEM20210103,LAL,MEM,20210103,108,94
DENMIN20210103,DEN,MIN,20210103,124,109
UTASAS20210103,UTA,SAS,20210103,130,109
DALCHI20210103,DAL,CHI,20210103,108,118
LACPHO20210103,LAC,PHO,20210103,112,107
PORGSW20210103,POR,GSW,20210103,122,137
CLEORL20210104,CLE,ORL,20210104,83,103
CHOPHI20210104,CHO,PHI,20210104,101,118
NYKATL20210104,NYK,ATL,20210104,113,108
OKCMIA20210104,OKC,MIA,20210104,90,118
BOSTOR20210104,BOS,TOR,20210104,126,114
DALHOU20210104,DAL,HOU,20210104,113,100
DETMIL20210104,DET,MIL,20210104,115,125
INDNOP20210104,IND,NOP,20210104,118,116
SACGSW20210104,SAC,GSW,20210104,106,137
UTABRK20210105,UTA,BRK,20210105,96,130
LALMEM20210105,LAL,MEM,20210105,94,92
MINDEN20210105,MIN,DEN,20210105,116,123
SASLAC20210105,SAS,LAC,20210105,116,113
CHIPOR20210105,CHI,POR,20210105,111,108
HOUIND20210106,HOU,IND,20210106,107,114
CLEORL20210106,CLE,ORL,20210106,94,105
WASPHI20210106,WAS,PHI,20210106,136,141
CHOATL20210106,CHO,ATL,20210106,102,94
BOSMIA20210106,BOS,MIA,20210106,107,105
UTANYK20210106,UTA,NYK,20210106,100,112
DETMIL20210106,DET,MIL,20210106,115,130
OKCNOP20210106,OKC,NOP,20210106,111,110
TORPHO20210106,TOR,PHO,20210106,115,123
LACGSW20210106,LAC,GSW,20210106,108,101
CHISAC20210106,CHI,SAC,20210106,124,128
PHIBRK20210107,PHI,BRK,20210107,109,122
CLEMEM20210107,CLE,MEM,20210107,94,90
DALDEN20210107,DAL,DEN,20210107,124,117
SASLAL20210107,SAS,LAL,20210107,118,109
MINPOR20210107,MIN,POR,20210107,117,135
PHODET20210108,PHO,DET,20210108,105,110
WASBOS20210108,WAS,BOS,20210108,107,116
CHONOP20210108,CHO,NOP,20210108,118,110
OKCNYK20210108,OKC,NYK,20210108,101,89
ORLHOU20210108,ORL,HOU,20210108,90,132
BRKMEM20210108,BRK,MEM,20210108,110,115
UTAMIL20210108,UTA,MIL,20210108,131,118
LACGSW20210108,LAC,GSW,20210108,105,115
CHILAL20210108,CHI,LAL,20210108,115,117
TORSAC20210108,TOR,SAC,20210108,144,123
DENPHI20210109,DEN,PHI,20210109,115,103
ATLCHO20210109,ATL,CHO,20210109,105,113
PHOIND20210109,PHO,IND,20210109,125,117
MIAWAS20210109,MIA,WAS,20210109,128,124
CLEMIL20210109,CLE,MIL,20210109,90,100
SASMIN20210109,SAS,MIN,20210109,125,122
ORLDAL20210109,ORL,DAL,20210109,98,112
PORSAC20210109,POR,SAC,20210109,125,99
UTADET20210110,UTA,DET,20210110,96,86
CHILAC20210110,CHI,LAC,20210110,127,130
OKCBRK20210110,OKC,BRK,20210110,129,116
DENNYK20210110,DEN,NYK,20210110,114,89
LALHOU20210110,LAL,HOU,20210110,120,102
SASMIN20210110,SAS,MIN,20210110,88,96
TORGSW20210110,TOR,GSW,20210110,105,106
NYKCHO20210111,NYK,CHO,20210111,88,109
MEMCLE20210111,MEM,CLE,20210111,101,91
MILORL20210111,MIL,ORL,20210111,121,99
PHOWAS20210111,PHO,WAS,20210111,107,128
PHIATL20210111,PHI,ATL,20210111,94,112
TORPOR20210111,TOR,POR,20210111,111,112
INDSAC20210111,IND,SAC,20210111,122,127
MIAPHI20210112,MIA,PHI,20210112,134,137
DENBRK20210112,DEN,BRK,20210112,116,122
UTACLE20210112,UTA,CLE,20210112,117,87
LALHOU20210112,LAL,HOU,20210112,117,100
SASOKC20210112,SAS,OKC,20210112,112,102
